nTraces,pv_mean,pv_std,load_mean,load_std,sol,time,memory
4,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,357.11,7.44,83.3
4,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,377.93,7.72,83.1
4,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,411.96,7.57,83.17
4,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,431.89,7.46,83.11
4,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,430.98,7.6,83.14
4,275.7604166666667,285.176073344451,328.30625,172.74973999769387,427.98,7.77,83.2
4,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,425.23,7.7,83.1
4,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,397.28,7.61,83.22
4,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,419.3,7.56,83.1
4,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,348.36,7.74,83.23
4,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,367.02,7.58,83.08
4,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,366.17,7.52,83.17
4,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,378.94,7.53,83.13
4,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,409.85,7.59,83.1
4,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,397.88,7.63,83.25
4,267.109375,276.2262444831701,318.009375,167.33250398914146,359.32,7.65,83.17
4,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,415.74,7.59,83.31
4,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,327.87,7.56,83.06
4,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,348.36,7.57,83.25
4,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,396.85,7.47,83.11
4,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,337.88,7.55,83.22
4,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,360.44,7.49,83.18
4,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,387.38,7.51,83.12
4,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,405.21,7.53,83.08
4,273.9302083333334,282.16652372010736,327.715625,174.36068598844,399.99,7.5,83.19
4,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,397.12,7.61,83.25
4,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,394.68,7.49,83.08
4,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,361.95,7.58,83.18
4,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,396.85,7.68,83.13
4,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,332.0,7.58,83.13
4,262.66770833333334,270.722787757911,310.025,159.83073859555302,354.05,7.81,83.14
4,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,364.9,7.65,83.18
4,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,371.33,7.48,83.18
4,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,397.27,7.56,83.19
4,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,385.01,7.57,83.17
4,264.95,273.9898732161464,315.43541666666664,165.98518318610968,325.63,7.6,83.23
4,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,410.94,7.56,83.13
4,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,373.65,7.57,83.11
4,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,332.0,7.62,83.11
4,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,377.74,7.59,83.16
4,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,328.74,7.53,83.16
4,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,351.38,7.57,83.15
4,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,369.06,7.66,83.21
4,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,385.35,7.5,83.17
4,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,377.82,7.59,83.13
4,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,369.96,7.51,83.18
4,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,380.39,7.66,83.2
4,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,343.56,7.57,83.19
4,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,377.74,7.52,83.18
4,273.975,282.96677734909684,321.0885416666667,172.01928965828202,395.27,7.49,83.1
4,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,340.51,7.59,83.29
4,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,363.54,7.47,83.08
4,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,393.51,7.49,83.18
4,273.809375,280.5631958958196,324.81875,169.09394597413643,410.32,7.54,83.18
4,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,404.68,7.65,83.11
4,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,402.82,7.7,83.19
4,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,398.46,7.55,83.26
4,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,366.15,7.59,83.2
4,273.975,282.96677734909684,321.0885416666667,172.01928965828202,395.27,7.77,83.17
4,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,332.0,7.55,83.17
4,262.66770833333334,270.722787757911,310.025,159.83073859555302,354.05,7.45,83.13
4,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,364.9,7.62,83.18
4,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,371.33,7.83,83.2
4,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,397.27,7.6,83.15
4,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,385.01,7.49,83.12
4,264.95,273.9898732161464,315.43541666666664,165.98518318610968,325.63,7.61,83.17
4,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,410.94,7.53,83.15
4,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,373.65,7.74,83.13
4,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,332.0,7.57,83.18
4,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,424.76,7.57,83.14
4,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,360.24,7.57,83.19
4,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,381.98,7.65,83.14
4,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,412.38,7.48,83.26
4,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,437.45,7.53,83.14
4,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,436.75,7.53,83.24
4,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,434.78,7.67,83.15
4,276.153125,283.889522215188,332.0708333333334,175.54242181774435,431.12,7.6,83.13
4,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,389.42,7.5,83.16
4,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,424.76,7.51,83.17
4,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,377.74,7.62,83.26
4,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,328.74,7.66,83.17
4,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,351.38,7.5,83.15
4,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,369.06,7.49,83.11
4,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,385.35,7.53,83.14
4,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,377.82,7.43,83.22
4,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,369.96,7.66,83.18
4,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,380.39,7.61,83.2
4,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,343.56,7.68,83.2
4,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,377.74,7.63,83.11
5,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,346.04,8.16,83.27
5,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,364.12,8.21,83.27
5,266.50624999999997,273.8953361583049,315.028125,164.58755882959193,364.31,8.24,83.31
5,264.5416666666667,272.8576096407958,320.5239583333333,169.45243601622138,380.16,8.12,83.27
5,267.8604166666667,274.4615218474648,317.7645833333333,165.4162634204783,415.17,8.13,83.24
5,268.51145833333334,276.57818811240327,321.21979166666665,170.9025286407136,398.8,8.17,83.33
5,267.65208333333334,276.78592321020665,318.65208333333334,167.67194282981987,353.64,8.3,83.25
5,267.503125,274.99285576065614,321.6770833333333,170.0430744933757,423.71,8.26,83.37
5,277.45,278.03394576921715,328.87708333333336,168.0694836959595,333.03,8.22,83.28
5,268.02187499999997,276.81694997293374,314.1177083333333,168.27839903638332,346.04,8.22,83.26
5,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,416.77,8.11,83.21
5,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,348.91,8.22,83.28
5,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,361.68,8.06,83.27
5,272.559375,281.13062858531805,330.23645833333336,174.5874668085406,410.2,8.25,83.28
5,275.97291666666666,282.7801614030937,327.38854166666664,170.42978018196604,439.36,8.23,83.27
5,276.6458333333333,284.9630725040917,330.9583333333333,176.08089503754297,410.6,8.22,83.33
5,275.7604166666667,285.176073344451,328.30625,172.74973999769387,424.71,8.22,83.31
5,275.60625,283.3276514672324,331.42291666666665,175.19885099935175,435.25,8.16,83.29
5,285.85729166666664,286.46240218133033,338.840625,173.1644320786153,384.24,8.1,83.24
5,276.13958333333335,285.20777969723474,323.63125,173.37781439226154,416.77,8.25,83.23
5,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,342.29,8.29,83.18
5,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,363.6,8.23,83.23
5,265.96875,273.34187968568625,314.38958333333335,164.2528636731378,363.57,8.21,83.26
5,264.0125,272.30506378034295,319.8822916666667,169.10803314424462,378.1,8.19,83.28
5,267.3177083333333,273.90808258839,317.12291666666664,165.07831441922664,409.73,8.19,83.21
5,267.9677083333333,276.01756265634305,320.5729166666667,170.5613461724541,396.25,8.23,83.26
5,267.109375,276.2262444831701,318.009375,167.33250398914146,362.17,8.21,83.27
5,266.9625,274.4400948787974,321.03020833333335,169.70052673741645,422.38,8.22,83.33
5,276.8927083333333,277.4744122004735,328.2114583333334,167.72929943674103,320.87,8.31,83.27
5,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,342.29,8.2,83.3
5,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,395.11,8.18,83.29
5,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,327.74,8.23,83.27
5,271.88958333333335,279.4281923556743,321.38437500000003,167.9097663975884,343.53,8.14,83.36
5,269.89166666666665,278.36969672641374,326.9947916666667,172.8776809684811,384.45,8.11,83.29
5,273.2666666666667,280.00975640244314,324.1770833333333,168.75599772006046,414.53,8.09,83.28
5,273.9302083333334,282.16652372010736,327.715625,174.36068598844,385.88,8.07,83.33
5,273.05833333333334,282.38002307273007,325.08958333333334,171.06298089639301,409.49,8.36,83.26
5,272.909375,280.55669698763097,328.1791666666666,173.4850551420464,405.8,8.08,83.31
5,283.05625000000003,283.6477785081423,335.51666666666665,171.46846871623043,363.01,8.22,83.22
5,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,395.11,8.17,83.27
5,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,333.78,8.2,83.34
5,262.66770833333334,270.722787757911,310.025,159.83073859555302,353.26,8.16,83.27
5,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.02,8.17,83.25
5,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,370.51,8.31,83.24
5,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,397.17,8.09,83.23
5,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,384.01,8.21,83.3
5,264.95,273.9898732161464,315.43541666666664,165.98518318610968,326.2,8.2,83.33
5,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,413.08,8.22,83.29
5,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,367.05,8.26,83.3
5,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,333.78,8.21,83.29
5,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,370.07,8.2,83.29
5,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,324.88,8.22,83.32
5,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.2,8.16,83.2
5,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,367.06,8.15,83.24
5,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,385.93,8.15,83.25
5,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,368.56,8.34,83.28
5,270.35520833333334,279.5829721320785,321.87083333333334,169.36745919047993,382.27,8.2,83.27
5,270.20625,277.7747753023496,324.92812499999997,171.76406219914293,392.9,8.37,83.22
5,280.253125,280.8408609104114,332.19687500000003,169.76897381265235,347.96,8.42,83.27
5,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,370.07,8.22,83.25
5,273.975,282.96677734909684,321.0885416666667,172.01928965828202,393.43,8.12,83.34
5,271.2395833333333,279.56286989660555,320.140625,165.05451598015338,330.31,8.24,83.31
5,272.4270833333333,279.98164913048566,322.0229166666667,168.24446095337896,348.33,8.2,83.34
5,270.42083333333335,278.9222434645641,327.63645833333334,173.22208235852398,392.28,8.14,83.25
5,273.809375,280.5631958958196,324.81875,169.09394597413643,419.72,8.19,83.3
5,274.4739583333333,282.72714991842975,328.3625,174.70186762620293,390.31,8.28,83.3
5,273.6010416666667,282.9397022389781,325.73229166666664,171.40241848181412,415.6,8.29,83.34
5,273.45000000000005,281.1094582186804,328.82604166666664,173.82760212156066,409.27,8.12,83.26
5,283.61354166666666,284.2073119587002,336.1822916666667,171.80865264565384,367.13,8.18,83.3
5,273.975,282.96677734909684,321.0885416666667,172.01928965828202,393.43,8.2,83.29
5,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,333.78,8.12,83.25
5,262.66770833333334,270.722787757911,310.025,159.83073859555302,353.26,8.21,83.27
5,263.81874999999997,271.12750010853597,311.83958333333334,162.92226832601202,352.02,8.35,83.22
5,261.87395833333335,270.0966783875697,317.28229166666665,167.74264948798282,370.51,8.24,83.29
5,265.1541666666667,271.69111671032886,314.55312499999997,163.7424807135716,397.17,8.18,83.26
5,265.79583333333335,273.7816393118895,317.97708333333327,169.1823187417243,384.01,8.22,83.38
5,264.95,273.9898732161464,315.43541666666664,165.98518318610968,326.2,8.24,83.31
5,264.80625000000003,272.2219012177458,318.43333333333334,168.32927841650786,413.08,8.21,83.29
5,274.6489583333334,275.21932163079487,325.55312499999997,166.37352050001138,367.05,8.25,83.32
5,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,333.78,8.16,83.3
5,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,422.13,8.23,83.26
5,273.92604166666666,282.3261567779335,323.303125,166.68160732186692,351.95,8.15,83.2
5,275.1166666666666,282.7454644002073,325.20625,169.90460485991593,365.53,8.17,83.29
5,273.096875,281.67775672933016,330.87916666666666,174.9279499993418,410.47,8.35,83.25
5,276.5208333333333,283.3376221182759,328.02812500000005,170.76124578823803,445.06,8.28,83.24
5,277.18854166666665,285.51789818014316,331.5989583333333,176.42320773662857,414.22,8.22,83.23
5,276.30312499999997,285.7348014524442,328.9458333333334,173.09152619632258,430.84,8.21,83.18
5,276.153125,283.889522215188,332.0708333333334,175.54242181774435,438.64,8.21,83.31
5,286.41562500000003,287.01951128804126,339.50416666666666,173.50535949735257,376.18,8.22,83.26
5,276.68541666666664,285.76609570414934,324.2604166666667,173.71749904608455,422.13,8.15,83.28
5,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,370.07,8.22,83.27
5,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,324.88,8.14,83.26
5,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,340.2,8.33,83.28
5,267.21666666666664,275.6136523237233,323.75937500000003,171.16505592685297,367.06,8.12,83.26
5,270.56354166666665,277.2356380108624,320.97083333333336,167.08612793797565,385.93,8.15,83.25
5,271.2208333333333,279.37235491539286,324.46770833333335,172.63160468585968,368.56,8.2,83.3
